id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_name,team2_name,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_rpi_rating,team2_rpi_rating,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_fg3rate,team1_oppfg3rate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_fg3rate,team2_oppfg3rate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_postseason,team2_coaches_postseason,team1_ap_postseason,team2_ap_postseason
2017-1196-1243,1196,1243,2017,4,11,W04,Z11a,4,11,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,Kansas St,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,bruce-weber-1,Bruce Weber,2,10,0,3,0,1,411,66,221,19,12,19,12,0.64,0.57,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,51.4563106796,36.0554699538,69.0179806362,10.3391232423,44.582299421,38.3116883117,71.9387755102,9.62047661077,36.4197530864,33.7534246575,60.4651162791,56.1290322581,0.115211360376,0.0928835773574,70.5465,68.6621,109.945,115.869,93.6834,89.4916,67.5997,65.9503,105.903,112.081,98.5682,94.5247,29.638248,-82.361195,39.188616,-96.581077,,,,,17.0,,20.0,
2017-1196-1448,1196,1448,2017,4,11,W04,Z11b,4,11,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,Wake Forest,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,danny-manning-1,Danny Manning,0,1,0,0,0,0,80,51,80,18,12,18,12,0.64,0.588,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,51.8668831169,38.6567164179,77.2251308901,10.3270223752,51.2908777969,35.7239512855,72.3011363636,9.9025974026,35.2260778128,38.8742766965,55.4565701559,52.5581395349,0.0762976042552,0.0841453578358,70.5465,68.6621,109.945,115.869,93.6834,89.4916,71.6766,70.2875,115.294,120.89,109.06,103.607,29.638248,-82.361195,36.135301,-80.279004,,,,,17.0,,20.0,
2017-1196-1292,1196,1292,2017,4,12,W04,Z12,4,12,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,MTSU,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,kermit-davis-1,Kermit Davis,2,4,0,0,0,0,377,178,228,30,3,30,3,0.64,0.596,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,53.8286580743,36.9982547993,70.0534759358,8.46846846847,46.7567567568,32.4546952224,70.7692307692,5.76194086429,30.2854122622,35.3523587653,53.6876355748,50.1396648045,0.104608602801,0.0698913372428,70.5465,68.6621,109.945,115.869,93.6834,89.4916,66.096,64.1106,111.851,111.697,95.4078,97.0264,29.638248,-82.361195,35.849139,-86.362094,,,,,17.0,25.0,20.0,
2017-1196-1457,1196,1457,2017,4,13,W04,Z13,4,13,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,Winthrop,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,pat-kelsey-1,Pat Kelsey,0,0,0,0,0,0,102,57,57,26,5,26,5,0.64,0.556,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,51.160443996,37.9895561358,71.9298245614,13.5204081633,45.7482993197,31.7829457364,72.3577235772,9.98990918264,43.5970404098,35.4200988468,48.3709273183,41.0497981157,0.0840177852866,0.08310454849,70.5465,68.6621,109.945,115.869,93.6834,89.4916,71.226,70.7853,108.867,106.495,97.0163,101.878,29.638248,-82.361195,34.93851,-81.028663,,,,,17.0,,20.0,
2017-1196-1245,1196,1245,2017,4,14,W04,Z14,4,14,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,Kent,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,rob-senderoff-1,Rob Senderoff,0,0,0,0,0,0,122,79,79,22,12,22,12,0.64,0.515,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,48.6409155937,31.4323607427,71.7299578059,9.6599690881,47.913446677,35.0069735007,70.2034883721,5.79399141631,35.0371747212,35.6539035306,45.5834242094,51.205510907,0.0873752057471,0.0832730834115,70.5465,68.6621,109.945,115.869,93.6834,89.4916,70.382,68.1408,105.728,104.436,101.445,102.705,29.638248,-82.361195,41.146856,-81.342253,,,,,17.0,,20.0,
2017-1196-1297,1196,1297,2017,4,15,W04,Z15,4,15,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,N Kentucky,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,john-brannen-1,John Brannen,0,0,0,0,0,0,34,30,31,24,9,24,9,0.64,0.543,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,51.8975332068,36.1290322581,67.6427525622,6.57686212361,50.0792393027,32.7613104524,70.9281961471,12.7134724858,42.3728813559,33.6836573831,51.8742442563,45.3681710214,0.079792272631,0.0851414752655,70.5465,68.6621,109.945,115.869,93.6834,89.4916,70.1039,67.6966,106.891,106.669,102.563,105.337,29.638248,-82.361195,39.029221,-84.465959,,,,,17.0,,20.0,
2017-1196-1411,1196,1411,2017,4,16,W04,Z16,4,16,W,Z,R6CH,glendale,33.5275,-112.2625,Florida,TX Southern,michael-white-1,Michael White,0,0,0,0,0,0,146,22,62,24,7,24,7,mike-davis-6,Mike Davis,2,7,0,1,0,1,336,67,219,23,10,23,10,0.64,0.531,49.917218543,36.2573099415,72.6439790576,12.2529644269,45.4545454545,30.7032590051,70.653907496,7.78145695364,36.1522198732,31.5476190476,47.473560517,40.5835543767,0.106426839794,0.0765217773722,50.1163692785,29.6407185629,73.401826484,7.33882030178,48.9711934156,32.4137931034,68.1402439024,8.8440651668,34.1338783853,28.4592737978,47.6303317536,48.2261640798,0.103077602709,0.0740475839872,70.5465,68.6621,109.945,115.869,93.6834,89.4916,69.3789,68.3027,106.57,103.678,102.692,107.316,29.638248,-82.361195,29.722468,-95.361961,,,,,17.0,,20.0,
2017-1438-1374,1438,1374,2017,5,6,W05,W06,5,6,W,W,R4W1,new_york,34.8526,-82.394,Virginia,SMU,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,tim-jankovich-1,Tim Jankovich,0,0,0,0,0,0,195,3,124,29,3,29,3,0.617,0.624,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,51.2886597938,40.2714932127,69.5393759287,11.2008072654,43.5923309788,32.6876513317,68.778280543,8.67697594502,36.288998358,45.4595487067,62.7314814815,56.4102564103,0.0914339857282,0.075326444201,60.098,58.7169,109.116,113.722,91.0938,87.0423,63.964,63.3635,116.581,119.678,93.8307,95.2905,38.036545,-78.502597,32.845254,-96.784855,7.0,,8.0,,23.0,13.0,24.0,11.0
2017-1438-1376,1438,1376,2017,5,7,W05,W07,5,7,W,W,R4W1,new_york,34.8526,-82.394,Virginia,South Carolina,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,frank-martin-1,Frank Martin,0,4,0,1,0,0,209,72,126,22,9,22,9,0.617,0.587,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,44.9752883031,33.3873581848,69.220246238,10.624417521,45.2935694315,29.5825771325,71.1462450593,9.22570016474,33.6974330967,33.9285714286,51.1968085106,44.8382126348,0.111547436116,0.0865061749474,60.098,58.7169,109.116,113.722,91.0938,87.0423,69.4781,68.0273,101.288,105.558,91.2976,88.5558,38.036545,-78.502597,34.006153,-81.037739,7.0,,8.0,,23.0,,24.0,
2017-1438-1458,1438,1458,2017,5,8,W05,W08,5,8,W,W,R3W1,new_york,34.8526,-82.394,Virginia,Wisconsin,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,greg-gard-1,Greg Gard,1,1,1,1,0,0,40,15,15,25,7,25,7,0.617,0.597,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,51.1589403974,35.4519774011,64.2628205128,9.88274706868,42.0435510888,37.5212224109,73.6842105263,8.52649006623,36.9519832985,33.0342120022,51.7836593786,45.643153527,0.105993369629,0.0809992999346,60.098,58.7169,109.116,113.722,91.0938,87.0423,64.7386,63.0938,110.698,114.114,93.3348,90.8938,38.036545,-78.502597,43.073858,-89.405356,7.0,10.0,8.0,9.0,23.0,22.0,24.0,25.0
2017-1438-1439,1438,1439,2017,5,9,W05,W09,5,9,W,W,R3W1,new_york,34.8526,-82.394,Virginia,Virginia Tech,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,buzz-williams-1,Buzz Williams,0,5,0,3,0,0,206,46,132,22,9,22,9,0.617,0.582,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,54.7596606975,40.2560455192,73.4265734266,6.99685534591,49.1352201258,36.0114777618,71.4555765595,11.8755890669,39.8526077098,35.3986795328,55.9027777778,49.200913242,0.0567891923068,0.0780851394219,60.098,58.7169,109.116,113.722,91.0938,87.0423,69.9367,68.1755,112.502,117.427,106.185,102.513,38.036545,-78.502597,37.237477,-80.434849,7.0,,8.0,,23.0,,24.0,
2017-1438-1266,1438,1266,2017,5,10,W05,W10,5,10,W,W,R4W1,new_york,34.8526,-82.394,Virginia,Marquette,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,steve-wojciechowski-1,Steve Wojciechowski,0,0,0,0,0,0,52,43,43,19,11,19,11,0.617,0.566,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,52.6851851852,43.0463576159,77.9334500876,9.42760942761,50.1683501684,36.9105691057,69.7530864198,10.462962963,41.1444141689,34.1098169717,57.3825503356,60.0243013366,0.103120176842,0.0900040139981,60.098,58.7169,109.116,113.722,91.0938,87.0423,71.0408,69.7841,115.653,120.999,105.356,103.405,38.036545,-78.502597,43.038765,-87.928122,7.0,,8.0,,23.0,,24.0,
2017-1438-1344,1438,1344,2017,5,11,W05,W11a,5,11,W,W,R4W1,new_york,34.8526,-82.394,Virginia,Providence,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,ed-cooley-1,Ed Cooley,3,3,0,0,0,0,214,78,147,19,11,19,11,0.617,0.57,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,49.0616621984,36.8,69.0690690691,8.19812126388,50.0426985482,32.6797385621,67.2897196262,8.22162645219,35.8371559633,34.3241727426,58.2798459564,48.3460559796,0.0987716709066,0.0927994303401,60.098,58.7169,109.116,113.722,91.0938,87.0423,67.7701,66.174,103.256,108.125,98.2869,95.2071,38.036545,-78.502597,41.844064,-71.43792,7.0,,8.0,,23.0,,24.0,
2017-1438-1425,1438,1425,2017,5,11,W05,W11b,5,11,W,W,R4W1,new_york,34.8526,-82.394,Virginia,USC,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,andy-enfield-1,Andy Enfield,1,2,0,1,0,0,108,62,90,23,8,23,8,0.617,0.587,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,50.4746835443,36.3253856942,73.9130434783,13.5914958238,46.8488990129,36.4597093791,71.3131313131,8.70253164557,36.0647445625,36.4995178399,56.2987736901,53.5274356103,0.101859793617,0.0784192553367,60.098,58.7169,109.116,113.722,91.0938,87.0423,70.8167,68.7399,110.855,112.488,102.912,100.201,38.036545,-78.502597,34.021058,-118.283858,7.0,,8.0,,23.0,,24.0,
2017-1438-1423,1438,1423,2017,5,12,W05,W12,5,12,W,W,R1W5,orlando,28.5392,-81.3836,Virginia,UNC Wilmington,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,kevin-keatts-1,Kevin Keatts,1,1,0,0,0,0,72,26,26,29,4,29,4,0.617,0.602,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,56.085106383,35.9763313609,68.9102564103,8.48678943155,54.2033626902,33.7186897881,70.6896551724,7.65957446809,41.8316831683,29.3552036199,51.9210799585,47.8873239437,0.0913525498891,0.0611973392461,60.098,58.7169,109.116,113.722,91.0938,87.0423,70.2145,69.9571,118.102,117.807,105.254,105.418,38.036545,-78.502597,34.225223,-77.875527,7.0,,8.0,,23.0,,24.0,
2017-1438-1190,1438,1190,2017,5,13,W05,W13,5,13,W,W,R2W4,orlando,28.5392,-81.3836,Virginia,ETSU,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,steve-forbes-3,Steve Forbes,0,0,0,0,0,0,51,18,18,27,6,27,6,0.617,0.571,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,55.4498269896,38.2165605096,69.7823303457,14.404432133,45.3370267775,35.5618776671,72.4444444444,9.8615916955,35.201793722,39.3617021277,53.9160045403,47.0985155196,0.118800760325,0.0941766027303,60.098,58.7169,109.116,113.722,91.0938,87.0423,71.5356,69.9066,109.91,108.049,96.2229,96.5612,38.036545,-78.502597,36.301643,-82.366954,7.0,,8.0,,23.0,,24.0,
2017-1438-1308,1438,1308,2017,5,14,W05,W14,5,14,W,W,R4W1,new_york,34.8526,-82.394,Virginia,New Mexico St,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,paul-weir-1,Paul Weir,0,0,0,0,0,0,28,4,4,28,4,28,4,0.617,0.568,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,54.5014520813,33.4337349398,70.8945260347,9.12250217202,48.5664639444,30.1056338028,67.7100494234,5.3242981607,39.1278727166,33.0424665503,56.050955414,44.3835616438,0.0697213533583,0.0754518755522,60.098,58.7169,109.116,113.722,91.0938,87.0423,69.516,67.3583,110.733,110.074,97.215,102.767,38.036545,-78.502597,32.282875,-106.747841,7.0,,8.0,,23.0,,24.0,
2017-1438-1407,1438,1407,2017,5,15,W05,W15,5,15,W,W,R4W1,new_york,34.8526,-82.394,Virginia,Troy,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,phil-cunningham-1,Phil Cunningham,0,0,0,0,0,0,51,74,74,21,13,21,13,0.617,0.507,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,50.987432675,36.1256544503,71.9687092568,9.57264957265,49.6581196581,33.6375488918,72.34375,9.06642728905,40.6815761448,39.5973154362,48.6966824645,50.178784267,0.0826567623564,0.0848319403131,60.098,58.7169,109.116,113.722,91.0938,87.0423,69.4312,67.9268,109.712,110.346,104.666,107.917,38.036545,-78.502597,31.800128,-85.950191,7.0,,8.0,,23.0,,24.0,
2017-1438-1291,1438,1291,2017,5,16,W05,W16a,5,16,W,W,R3W1,new_york,34.8526,-82.394,Virginia,Mt St Mary's,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,jamion-christian-1,Jamion Christian,1,1,0,0,0,0,81,79,79,18,14,18,14,0.617,0.509,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,49.4505494505,35.652173913,67.4796747967,9.76310122039,48.8155061019,34.3984962406,65.9906396256,7.94590025359,36.8392952483,27.6363636364,45.6077015644,43.9165701043,0.0901016312238,0.0918097190196,60.098,58.7169,109.116,113.722,91.0938,87.0423,68.6313,66.7253,99.3195,98.9643,99.383,103.191,38.036545,-78.502597,39.680632,-77.35222,7.0,,8.0,,23.0,,24.0,
2017-1438-1309,1438,1309,2017,5,16,W05,W16b,5,16,W,W,R3W1,new_york,34.8526,-82.394,Virginia,New Orleans,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,mark-slessinger,Mark Slessinger,0,0,0,0,0,0,19,10,10,39,21,19,10,0.617,0.508,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,51.1915269197,31.1345646438,70.9726443769,8.45070422535,51.7102615694,31.1846689895,69.1605839416,9.0026478376,25.0661375661,36.6071428571,60.4584527221,50.937950938,0.106076328837,0.122474601893,60.098,58.7169,109.116,113.722,91.0938,87.0423,68.5799,66.0122,101.904,100.862,99.4903,101.372,38.036545,-78.502597,30.028539,-90.068506,7.0,,8.0,,23.0,,24.0,
2017-1438-1211,1438,1211,2017,5,1,W05,X01,1,5,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,Gonzaga,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,mark-few-1,Mark Few,17,17,6,6,0,0,498,111,111,32,0,32,0,0.617,0.644,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,58.3588957055,38.1933438986,73.7837837838,10.6986899563,39.9563318777,30.0,65.7743785851,6.6717791411,32.6098191214,31.7775571003,52.7944111776,42.9149797571,0.100877872588,0.0735211613779,60.098,58.7169,109.116,113.722,91.0938,87.0423,70.8928,69.8943,119.293,120.723,86.2747,87.6821,38.036545,-78.502597,47.668144,-117.403062,7.0,13.0,8.0,14.0,23.0,2.0,24.0,2.0
2017-1438-1112,1438,1112,2017,5,2,W05,X02,2,5,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,Arizona,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,sean-miller-1,Sean Miller,5,9,4,6,0,0,338,64,111,30,3,30,3,0.617,0.655,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,51.0408635312,39.7569444444,75.78125,8.92133008921,47.8507704785,30.6179775281,68.9594356261,7.86430223593,30.7528029899,36.6066838046,52.6374859708,53.2178217822,0.0817106808313,0.0703498375072,60.098,58.7169,109.116,113.722,91.0938,87.0423,67.3107,65.5609,113.069,117.576,97.3254,94.8614,38.036545,-78.502597,32.232071,-110.950769,7.0,11.0,8.0,10.0,23.0,4.0,24.0,4.0
2017-1438-1199,1438,1199,2017,5,3,W05,X03,3,5,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,Florida St,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,leonard-hamilton-1,Leonard Hamilton,4,7,1,2,0,0,503,194,404,25,7,25,7,0.617,0.631,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,54.1218637993,35.6357927786,69.1906005222,13.5702746365,45.0726978998,34.3839541547,71.3692946058,7.16845878136,31.3484251969,36.0537190083,49.3890020367,48.3709273183,0.10175293508,0.0695102354869,60.098,58.7169,109.116,113.722,91.0938,87.0423,72.3678,70.632,113.774,116.76,98.6561,94.0178,38.036545,-78.502597,30.439741,-84.290883,7.0,,8.0,,23.0,18.0,24.0,16.0
2017-1438-1452,1438,1452,2017,5,4,W05,X04,4,5,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,West Virginia,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,bob-huggins-1,Bob Huggins,7,22,3,7,1,2,745,117,303,26,7,26,7,0.617,0.605,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,50.5547850208,36.1462728551,67.8007290401,13.93514461,46.6257668712,34.9230769231,67.5496688742,9.15395284327,33.0236878774,36.292573981,57.7079107505,54.0184453228,0.142783468668,0.0768522919174,60.098,58.7169,109.116,113.722,91.0938,87.0423,71.479,69.743,112.338,116.51,91.646,89.6984,38.036545,-78.502597,39.63468,-79.953926,7.0,18.0,8.0,20.0,23.0,12.0,24.0,13.0
2017-1438-1323,1438,1323,2017,5,5,W05,X05,5,5,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,Notre Dame,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,mike-brey-1,Mike Brey,11,13,3,3,0,0,480,185,237,25,8,25,8,0.617,0.609,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,51.2884455528,38.5542168675,79.9301919721,9.74124809741,48.097412481,33.7192474674,73.0337078652,11.3050706567,40.8263649779,34.463840399,58.0576307364,50.6358381503,0.10540355197,0.0773247368961,60.098,58.7169,109.116,113.722,91.0938,87.0423,67.853,66.9734,114.424,118.926,101.671,97.8293,38.036545,-78.502597,41.616717,-86.289848,7.0,,8.0,,23.0,14.0,24.0,14.0
2017-1438-1268,1438,1268,2017,5,6,W05,X06,5,6,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,Maryland,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,mark-turgeon-1,Mark Turgeon,2,7,1,2,0,0,388,66,225,24,7,24,7,0.617,0.597,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,50.930460333,36.6998577525,70.0751879699,11.7455138662,45.2691680261,34.0101522843,70.4273504274,11.263467189,40.777262181,32.5261419923,56.6838046272,46.2962962963,0.0762175276644,0.0889993490739,60.098,58.7169,109.116,113.722,91.0938,87.0423,67.8486,66.9167,108.151,113.629,100.798,98.7801,38.036545,-78.502597,38.988607,-76.939704,7.0,21.0,8.0,25.0,23.0,,24.0,
2017-1438-1388,1438,1388,2017,5,7,W05,X07,5,7,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,St Mary's CA,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,randy-bennett-1,Randy Bennett,5,5,1,1,0,0,361,154,154,28,3,28,3,0.617,0.621,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,56.4516129032,39.9433427762,74.7787610619,8.47880299252,45.0540315877,30.2966101695,68.6182669789,7.35887096774,41.5783274441,28.1791044776,63.6579572447,41.897810219,0.0683361057411,0.0904297339131,60.098,58.7169,109.116,113.722,91.0938,87.0423,60.8207,59.1614,118.482,118.987,92.6522,94.3582,38.036545,-78.502597,29.451793,-98.564307,7.0,19.0,8.0,17.0,23.0,21.0,24.0,22.0
2017-1438-1321,1438,1321,2017,5,8,W05,X08,5,8,W,X,R5WX,glendale,33.5275,-112.2625,Virginia,Northwestern,tony-bennett-1,Tony Bennett,4,6,2,3,0,0,256,81,114,22,9,22,9,chris-collins-3,Chris Collins,0,0,0,0,0,0,72,58,58,23,10,23,10,0.617,0.579,49.9564080209,39.298245614,70.814479638,13.9634801289,45.0053705693,31.2091503268,70.4198473282,7.67218831735,33.1974373908,39.6629941672,57.2145545797,50.4918032787,0.0926577677669,0.0808835762827,48.8941548183,34.0876944837,75.1235584843,13.5566188198,43.8596491228,33.4855403349,66.6666666667,10.0315955766,35.833755702,34.3799058085,60.3488372093,53.1168831169,0.0758588183104,0.0847311947209,60.098,58.7169,109.116,113.722,91.0938,87.0423,66.2996,64.9718,107.189,111.275,98.4895,95.7113,38.036545,-78.502597,42.058377,-87.673653,7.0,,8.0,,23.0,,24.0,
